id1,id2,label
goodreads_45226,amazon_105014,1
goodreads_3530,amazon_125711,1
goodreads_5005,amazon_143464,1
goodreads_41739,amazon_56953,1
goodreads_6130,amazon_35082,1
goodreads_4617,amazon_108240,1
goodreads_14495,amazon_202454,1
goodreads_8142,amazon_16138,1
goodreads_1429,amazon_222240,1
goodreads_43716,amazon_166948,1
goodreads_45411,amazon_147890,1
goodreads_49339,amazon_94918,1
goodreads_38597,amazon_2615,1
goodreads_1136,amazon_17193,1
goodreads_15294,amazon_97721,1
goodreads_10990,amazon_143317,1
goodreads_7638,amazon_38961,1
goodreads_14739,amazon_61784,1
goodreads_30541,amazon_74093,1
goodreads_9639,amazon_15187,1
goodreads_4149,amazon_90573,1
goodreads_12808,amazon_83786,1
goodreads_2002,amazon_20019,1
goodreads_8131,amazon_29132,1
goodreads_39000,amazon_176715,1
goodreads_50647,amazon_12399,1
goodreads_41003,amazon_15600,1
goodreads_17158,amazon_29119,1
goodreads_1287,amazon_21426,1
goodreads_1185,amazon_67110,1
goodreads_15492,amazon_235813,1
goodreads_27495,amazon_78929,1
goodreads_4764,amazon_7301,1
goodreads_10063,amazon_4201,1
goodreads_7874,amazon_4058,1
goodreads_32699,amazon_264449,1
goodreads_1381,amazon_1141,1
goodreads_37210,amazon_25116,1
goodreads_50171,amazon_119193,1
goodreads_1172,amazon_212656,1
goodreads_8694,amazon_125209,1
goodreads_5199,amazon_40004,1
goodreads_39053,amazon_132553,1
goodreads_8004,amazon_155311,1
goodreads_49207,amazon_95000,1
goodreads_43768,amazon_14066,1
goodreads_1591,amazon_28486,1
goodreads_7941,amazon_15868,1
goodreads_34053,amazon_225202,1
goodreads_34925,amazon_205848,1
goodreads_21449,amazon_17366,1
goodreads_12125,amazon_51041,1
goodreads_47363,amazon_25270,1
goodreads_33234,amazon_53781,1
goodreads_8035,amazon_178663,1
goodreads_33876,amazon_138574,1
goodreads_40032,amazon_33019,1
goodreads_6268,amazon_6883,1
goodreads_10888,amazon_233739,1
goodreads_15321,amazon_220572,1
goodreads_35920,amazon_19692,1
goodreads_44564,amazon_49821,1
goodreads_17638,amazon_49544,1
goodreads_9506,amazon_106712,1
goodreads_33792,amazon_77876,1
goodreads_4237,amazon_57667,1
goodreads_5453,amazon_33795,1
goodreads_16679,amazon_246752,1
goodreads_4434,amazon_57474,1
goodreads_23820,amazon_100713,1
goodreads_28844,amazon_232665,1
goodreads_16842,amazon_23474,1
goodreads_7414,amazon_9109,1
goodreads_15210,amazon_700,1
goodreads_40058,amazon_62101,1
goodreads_9514,amazon_12475,1
goodreads_38039,amazon_35805,1
goodreads_28143,amazon_34943,1
goodreads_14220,amazon_10450,1
goodreads_10464,amazon_59263,1
goodreads_10320,amazon_4627,1
goodreads_26685,amazon_66480,1
goodreads_32973,amazon_26196,1
goodreads_42921,amazon_6197,1
goodreads_40077,amazon_29762,1
goodreads_49417,amazon_80679,1
goodreads_45325,amazon_2480,1
goodreads_8603,amazon_39168,1
goodreads_42563,amazon_32407,1
goodreads_37799,amazon_71028,1
goodreads_33619,amazon_52106,1
goodreads_23709,amazon_43951,1
goodreads_42324,amazon_224746,1
goodreads_50497,amazon_26593,1
goodreads_29668,amazon_165945,1
goodreads_46785,amazon_181235,1
goodreads_11047,amazon_18538,1
goodreads_46962,amazon_617,1
goodreads_46378,amazon_28253,1
goodreads_46261,amazon_208692,1
goodreads_7986,amazon_26667,1
