id1,id2,label
metabooks_341677,amazon_82154,1
metabooks_436390,amazon_177928,1
metabooks_376856,amazon_85502,1
metabooks_262606,amazon_207773,1
metabooks_139162,amazon_147677,1
metabooks_232650,amazon_209529,1
metabooks_477383,amazon_188911,1
metabooks_332191,amazon_122824,1
metabooks_474459,amazon_27530,1
metabooks_83072,amazon_118793,1
metabooks_479199,amazon_262512,1
metabooks_294847,amazon_168671,1
metabooks_266156,amazon_33775,1
metabooks_327168,amazon_34344,1
metabooks_81387,amazon_100410,1
metabooks_9571,amazon_136035,1
metabooks_318561,amazon_63604,1
metabooks_244504,amazon_21753,1
metabooks_50119,amazon_59933,1
metabooks_470198,amazon_11907,1
metabooks_155315,amazon_215312,1
metabooks_241491,amazon_28652,1
metabooks_171927,amazon_197399,1
metabooks_253608,amazon_15593,1
metabooks_241735,amazon_254332,1
metabooks_475831,amazon_66408,1
metabooks_158139,amazon_24095,1
metabooks_368195,amazon_169913,1
metabooks_433991,amazon_78203,1
metabooks_110058,amazon_144408,1
metabooks_188170,amazon_238822,1
metabooks_267543,amazon_81144,1
metabooks_68372,amazon_94482,1
metabooks_170692,amazon_124557,1
metabooks_340946,amazon_76093,1
metabooks_60379,amazon_232886,1
metabooks_77286,amazon_66738,1
metabooks_397378,amazon_79454,1
metabooks_49506,amazon_182533,1
metabooks_418255,amazon_113708,1
metabooks_371478,amazon_68607,1
metabooks_240467,amazon_152286,1
metabooks_297391,amazon_47653,1
metabooks_239271,amazon_77159,1
metabooks_410109,amazon_53001,1
metabooks_360611,amazon_165112,1
metabooks_172861,amazon_214920,1
metabooks_346354,amazon_264906,1
metabooks_369888,amazon_102373,1
metabooks_318649,amazon_220400,1
metabooks_325694,amazon_127025,1
metabooks_93895,amazon_261771,1
metabooks_181443,amazon_30571,1
metabooks_38153,amazon_101569,1
metabooks_20620,amazon_175248,1
metabooks_96681,amazon_203676,1
metabooks_317070,amazon_75631,1
metabooks_317755,amazon_242388,1
metabooks_466705,amazon_127614,1
metabooks_170641,amazon_7744,1
metabooks_119682,amazon_203308,1
metabooks_157331,amazon_133950,1
metabooks_411874,amazon_93770,1
metabooks_288335,amazon_6981,1
metabooks_296355,amazon_69912,1
metabooks_98381,amazon_105472,1
metabooks_270941,amazon_189822,1
metabooks_419233,amazon_18602,1
metabooks_293487,amazon_160161,1
metabooks_512845,amazon_128143,1
metabooks_249687,amazon_203238,1
metabooks_171311,amazon_212551,1
metabooks_328886,amazon_38220,1
metabooks_112198,amazon_230879,1
metabooks_360927,amazon_270667,1
metabooks_50781,amazon_177198,1
metabooks_164132,amazon_6083,1
metabooks_46709,amazon_40803,1
metabooks_505226,amazon_78652,1
metabooks_259592,amazon_16025,1
metabooks_205570,amazon_183715,1
metabooks_355753,amazon_6876,1
metabooks_103540,amazon_64265,1
metabooks_348646,amazon_149034,1
metabooks_479890,amazon_22433,1
metabooks_200375,amazon_63288,1
metabooks_516920,amazon_218763,1
metabooks_215633,amazon_51243,1
metabooks_266329,amazon_74354,1
metabooks_302535,amazon_62269,1
metabooks_140315,amazon_190545,1
metabooks_459322,amazon_209581,1
metabooks_532397,amazon_48964,1
metabooks_157659,amazon_175335,1
metabooks_298088,amazon_49940,1
metabooks_182126,amazon_46716,1
metabooks_305292,amazon_147090,1
metabooks_414286,amazon_85644,1
metabooks_489969,amazon_187155,1
metabooks_493791,amazon_170278,1
metabooks_20872,amazon_162659,1
metabooks_327562,amazon_267290,1
metabooks_495954,amazon_266921,1
metabooks_380520,amazon_217689,1
metabooks_300563,amazon_249479,1
metabooks_433345,amazon_102780,1
metabooks_299092,amazon_128013,1
metabooks_311758,amazon_49662,1
metabooks_490839,amazon_121907,1
metabooks_442742,amazon_195516,1
metabooks_459835,amazon_92599,1
metabooks_346958,amazon_184466,1
metabooks_459961,amazon_9711,1
metabooks_481210,amazon_131802,1
metabooks_434194,amazon_102385,1
metabooks_12029,amazon_3036,1
metabooks_513031,amazon_257144,1
metabooks_152142,amazon_138533,1
metabooks_267674,amazon_252927,1
metabooks_149918,amazon_7591,1
metabooks_329191,amazon_87267,1
metabooks_401003,amazon_160249,1
metabooks_400877,amazon_266535,1
metabooks_123348,amazon_262135,1
metabooks_169548,amazon_56986,1
metabooks_350328,amazon_62055,1
metabooks_224031,amazon_107151,1
metabooks_143048,amazon_153828,1
metabooks_317438,amazon_69289,1
metabooks_201262,amazon_24316,1
metabooks_201097,amazon_83085,1
metabooks_360558,amazon_38456,1
metabooks_471179,amazon_176757,1
metabooks_47937,amazon_22850,1
metabooks_350756,amazon_141463,1
metabooks_397158,amazon_81501,1
metabooks_364581,amazon_129846,1
metabooks_186316,amazon_193274,1
metabooks_385740,amazon_23169,1
metabooks_156974,amazon_20876,1
metabooks_190605,amazon_31832,1
metabooks_513639,amazon_243559,1
metabooks_313871,amazon_138826,1
metabooks_381192,amazon_47546,1
metabooks_476416,amazon_242631,1
metabooks_427487,amazon_19917,1
metabooks_488981,amazon_13463,1
metabooks_353064,amazon_23950,1
metabooks_203994,amazon_21328,1
